policy,t_rel_s,class,n,S1_pct,S2_pct,S3_pct
bl_loc_pri,291,reserve,102,100.0,0.0,0.0
bl_loc_pri,291,search,148,100.0,0.0,0.0
bl_loc_pri,292,recommend,200,100.0,0.0,0.0
bl_loc_pri,292,reserve,98,100.0,0.0,0.0
bl_loc_pri,292,search,152,100.0,0.0,0.0
bl_loc_pri,293,recommend,197,100.0,0.0,0.0
bl_loc_pri,293,reserve,102,100.0,0.0,0.0
bl_loc_pri,293,search,147,100.0,0.0,0.0
bl_loc_pri,294,recommend,205,100.0,0.0,0.0
bl_loc_pri,294,reserve,96,100.0,0.0,0.0
bl_loc_pri,294,search,153,100.0,0.0,0.0
bl_loc_pri,295,recommend,196,100.0,0.0,0.0
bl_loc_pri,295,reserve,104,100.0,0.0,0.0
bl_loc_pri,295,search,150,100.0,0.0,0.0
bl_loc_pri,296,recommend,204,100.0,0.0,0.0
bl_loc_pri,296,reserve,98,100.0,0.0,0.0
bl_loc_pri,296,search,148,100.0,0.0,0.0
bl_loc_pri,297,recommend,198,100.0,0.0,0.0
bl_loc_pri,297,reserve,100,100.0,0.0,0.0
bl_loc_pri,297,search,153,100.0,0.0,0.0
bl_loc_pri,298,recommend,200,100.0,0.0,0.0
bl_loc_pri,298,reserve,102,100.0,0.0,0.0
bl_loc_pri,298,search,146,100.0,0.0,0.0
bl_loc_pri,299,recommend,200,100.0,0.0,0.0
bl_loc_pri,299,reserve,98,100.0,0.0,0.0
bl_loc_pri,299,search,153,100.0,0.0,0.0
bl_loc_pri,300,recommend,1,100.0,0.0,0.0
bl_loc_pri,300,search,1,100.0,0.0,0.0
