policy,t_rel_s,class,n,S1_pct,S2_pct,S3_pct
bl_lr,261,reserve,179,51.4,28.49,20.11
bl_lr,261,search,269,47.96,31.23,20.82
bl_lr,262,recommend,353,50.14,28.33,21.53
bl_lr,262,reserve,179,45.25,33.52,21.23
bl_lr,262,search,262,46.95,30.92,22.14
bl_lr,263,recommend,362,53.04,27.07,19.89
bl_lr,263,reserve,176,49.43,31.25,19.32
bl_lr,263,search,267,44.57,30.34,25.09
bl_lr,264,recommend,355,56.62,26.2,17.18
bl_lr,264,reserve,176,48.86,28.98,22.16
bl_lr,264,search,269,47.21,28.62,24.16
bl_lr,265,recommend,352,49.43,29.26,21.31
bl_lr,265,reserve,180,47.78,26.67,25.56
bl_lr,265,search,267,51.31,30.71,17.98
bl_lr,266,recommend,355,51.83,27.32,20.85
bl_lr,266,reserve,178,52.25,28.09,19.66
bl_lr,266,search,268,46.64,30.6,22.76
bl_lr,267,recommend,357,50.98,28.57,20.45
bl_lr,267,reserve,180,50.56,26.67,22.78
bl_lr,267,search,263,49.43,30.04,20.53
bl_lr,268,recommend,357,50.98,26.61,22.41
bl_lr,268,reserve,175,50.29,33.14,16.57
bl_lr,268,search,268,46.27,30.22,23.51
bl_lr,269,recommend,356,49.44,27.53,23.03
bl_lr,269,reserve,178,49.44,30.34,20.22
bl_lr,269,search,268,52.24,28.36,19.4
bl_lr,270,recommend,351,49.86,25.93,24.22
bl_lr,270,reserve,178,52.25,33.15,14.61
bl_lr,270,search,267,47.57,31.09,21.35
bl_lr,271,recommend,356,53.09,26.69,20.22
bl_lr,271,reserve,179,46.37,29.05,24.58
bl_lr,271,search,264,48.11,30.3,21.59
bl_lr,272,recommend,359,49.58,26.46,23.96
bl_lr,272,reserve,177,46.33,29.94,23.73
bl_lr,272,search,266,47.74,32.71,19.55
bl_lr,273,recommend,356,47.47,31.46,21.07
bl_lr,273,reserve,175,54.86,26.29,18.86
bl_lr,273,search,270,45.19,32.96,21.85
bl_lr,274,recommend,356,48.31,29.21,22.47
bl_lr,274,reserve,179,49.72,31.84,18.44
bl_lr,274,search,265,50.57,26.79,22.64
bl_lr,275,recommend,354,51.41,26.55,22.03
bl_lr,275,reserve,180,43.33,36.11,20.56
bl_lr,275,search,268,45.9,32.09,22.01
bl_lr,276,recommend,354,52.82,28.25,18.93
bl_lr,276,reserve,179,42.46,34.08,23.46
bl_lr,276,search,264,47.73,30.3,21.97
bl_lr,277,recommend,360,53.89,24.72,21.39
bl_lr,277,reserve,175,47.43,33.14,19.43
bl_lr,277,search,267,51.31,27.72,20.97
bl_lr,278,recommend,353,50.99,26.06,22.95
bl_lr,278,reserve,177,45.2,33.9,20.9
bl_lr,278,search,269,49.07,31.6,19.33
bl_lr,279,recommend,355,54.37,26.2,19.44
bl_lr,279,reserve,179,44.13,32.4,23.46
bl_lr,279,search,267,46.82,32.96,20.22
bl_lr,280,recommend,354,52.54,26.27,21.19
bl_lr,280,reserve,180,40.0,38.89,21.11
bl_lr,280,search,264,50.76,28.41,20.83
bl_lr,281,recommend,357,50.7,27.17,22.13
bl_lr,281,reserve,177,51.41,29.94,18.64
bl_lr,281,search,266,51.5,28.2,20.3
bl_lr,282,recommend,359,49.86,27.86,22.28
bl_lr,282,reserve,173,50.87,25.43,23.7
bl_lr,282,search,268,44.78,35.82,19.4
bl_lr,283,recommend,353,50.14,28.33,21.53
bl_lr,283,reserve,182,45.6,33.52,20.88
bl_lr,283,search,267,43.07,32.96,23.97
bl_lr,284,recommend,355,43.38,32.68,23.94
bl_lr,284,reserve,179,49.16,29.61,21.23
bl_lr,284,search,268,50.75,28.36,20.9
bl_lr,285,recommend,354,51.13,27.97,20.9
bl_lr,285,reserve,178,43.26,35.39,21.35
bl_lr,285,search,263,49.43,28.14,22.43
bl_lr,286,recommend,358,52.23,26.26,21.51
bl_lr,286,reserve,174,44.83,36.21,18.97
bl_lr,286,search,269,47.58,28.25,24.16
bl_lr,287,recommend,355,51.83,27.61,20.56
bl_lr,287,reserve,179,50.28,27.93,21.79
bl_lr,287,search,268,47.01,32.09,20.9
bl_lr,288,recommend,355,53.24,23.1,23.66
bl_lr,288,reserve,179,47.49,32.96,19.55
bl_lr,288,search,266,53.01,28.2,18.8
bl_lr,289,recommend,353,46.46,31.73,21.81
bl_lr,289,reserve,180,47.78,29.44,22.78
bl_lr,289,search,265,49.81,28.68,21.51
bl_lr,290,recommend,359,52.09,27.02,20.89
bl_lr,290,reserve,176,43.75,31.25,25.0
bl_lr,290,search,266,48.5,30.45,21.05
bl_lr,291,recommend,354,52.26,27.12,20.62
bl_lr,291,reserve,174,41.95,32.76,25.29
bl_lr,291,search,269,50.19,28.25,21.56
bl_lr,292,recommend,355,46.76,30.42,22.82
bl_lr,292,reserve,179,46.37,30.73,22.91
bl_lr,292,search,267,49.81,30.71,19.48
bl_lr,293,recommend,358,48.88,27.93,23.18
bl_lr,293,reserve,179,53.07,26.82,20.11
bl_lr,293,search,265,46.79,32.08,21.13
bl_lr,294,recommend,353,45.33,32.29,22.38
bl_lr,294,reserve,180,43.33,35.0,21.67
bl_lr,294,search,267,49.81,26.22,23.97
bl_lr,295,recommend,357,49.58,28.29,22.13
bl_lr,295,reserve,175,50.86,28.57,20.57
bl_lr,295,search,266,50.75,29.32,19.92
bl_lr,296,recommend,357,54.62,25.77,19.61
bl_lr,296,reserve,177,40.11,36.16,23.73
bl_lr,296,search,267,49.44,29.21,21.35
bl_lr,297,recommend,355,49.01,28.45,22.54
bl_lr,297,reserve,178,48.31,31.46,20.22
bl_lr,297,search,268,49.25,28.73,22.01
bl_lr,298,recommend,355,47.32,26.48,26.2
bl_lr,298,reserve,182,47.25,29.67,23.08
bl_lr,298,search,264,48.48,35.23,16.29
bl_lr,299,recommend,354,50.0,29.1,20.9
bl_lr,299,reserve,177,45.76,35.59,18.64
bl_lr,299,search,267,48.69,26.97,24.34
bl_lr,300,recommend,8,37.5,12.5,50.0
bl_lr,300,reserve,2,0.0,50.0,50.0
bl_lr,300,search,6,50.0,33.33,16.67
bl_loc_pri,0,recommend,263,100.0,0.0,0.0
bl_loc_pri,0,reserve,128,100.0,0.0,0.0
bl_loc_pri,0,search,200,100.0,0.0,0.0
bl_loc_pri,1,recommend,263,100.0,0.0,0.0
bl_loc_pri,1,reserve,143,100.0,0.0,0.0
bl_loc_pri,1,search,204,100.0,0.0,0.0
bl_loc_pri,2,recommend,277,100.0,0.0,0.0
bl_loc_pri,2,reserve,133,100.0,0.0,0.0
bl_loc_pri,2,search,200,100.0,0.0,0.0
bl_loc_pri,3,recommend,272,100.0,0.0,0.0
bl_loc_pri,3,reserve,135,100.0,0.0,0.0
bl_loc_pri,3,search,202,100.0,0.0,0.0
bl_loc_pri,4,recommend,270,100.0,0.0,0.0
bl_loc_pri,4,reserve,131,100.0,0.0,0.0
bl_loc_pri,4,search,206,100.0,0.0,0.0
bl_loc_pri,5,recommend,273,100.0,0.0,0.0
bl_loc_pri,5,reserve,144,100.0,0.0,0.0
bl_loc_pri,5,search,206,100.0,0.0,0.0
bl_loc_pri,6,recommend,276,100.0,0.0,0.0
bl_loc_pri,6,reserve,131,100.0,0.0,0.0
bl_loc_pri,6,search,203,100.0,0.0,0.0
bl_loc_pri,7,recommend,269,100.0,0.0,0.0
bl_loc_pri,7,reserve,143,100.0,0.0,0.0
bl_loc_pri,7,search,203,100.0,0.0,0.0
bl_loc_pri,8,recommend,276,100.0,0.0,0.0
bl_loc_pri,8,reserve,129,100.0,0.0,0.0
bl_loc_pri,8,search,204,100.0,0.0,0.0
bl_loc_pri,9,recommend,270,100.0,0.0,0.0
bl_loc_pri,9,reserve,140,100.0,0.0,0.0
bl_loc_pri,9,search,205,100.0,0.0,0.0
bl_loc_pri,10,recommend,262,100.0,0.0,0.0
bl_loc_pri,10,reserve,130,100.0,0.0,0.0
bl_loc_pri,10,search,194,100.0,0.0,0.0
bl_loc_pri,11,recommend,265,100.0,0.0,0.0
bl_loc_pri,11,reserve,130,100.0,0.0,0.0
bl_loc_pri,11,search,202,100.0,0.0,0.0
bl_loc_pri,12,recommend,274,100.0,0.0,0.0
bl_loc_pri,12,reserve,138,100.0,0.0,0.0
bl_loc_pri,12,search,206,100.0,0.0,0.0
bl_loc_pri,13,recommend,276,100.0,0.0,0.0
bl_loc_pri,13,reserve,138,100.0,0.0,0.0
bl_loc_pri,13,search,210,100.0,0.0,0.0
bl_loc_pri,14,recommend,272,100.0,0.0,0.0
bl_loc_pri,14,reserve,134,100.0,0.0,0.0
bl_loc_pri,14,search,202,100.0,0.0,0.0
bl_loc_pri,15,recommend,271,100.0,0.0,0.0
bl_loc_pri,15,reserve,138,100.0,0.0,0.0
bl_loc_pri,15,search,204,100.0,0.0,0.0
bl_loc_pri,16,recommend,270,100.0,0.0,0.0
bl_loc_pri,16,reserve,134,100.0,0.0,0.0
bl_loc_pri,16,search,210,100.0,0.0,0.0
bl_loc_pri,17,recommend,270,100.0,0.0,0.0
bl_loc_pri,17,reserve,140,100.0,0.0,0.0
bl_loc_pri,17,search,202,100.0,0.0,0.0
bl_loc_pri,18,recommend,273,100.0,0.0,0.0
bl_loc_pri,18,reserve,136,100.0,0.0,0.0
bl_loc_pri,18,search,199,100.0,0.0,0.0
bl_loc_pri,19,recommend,279,100.0,0.0,0.0
bl_loc_pri,19,reserve,134,100.0,0.0,0.0
bl_loc_pri,19,search,207,100.0,0.0,0.0
bl_loc_pri,20,recommend,268,100.0,0.0,0.0
bl_loc_pri,20,reserve,140,100.0,0.0,0.0
bl_loc_pri,20,search,197,100.0,0.0,0.0
bl_loc_pri,21,recommend,267,100.0,0.0,0.0
bl_loc_pri,21,reserve,127,100.0,0.0,0.0
bl_loc_pri,21,search,205,100.0,0.0,0.0
bl_loc_pri,22,recommend,277,100.0,0.0,0.0
bl_loc_pri,22,reserve,146,100.0,0.0,0.0
bl_loc_pri,22,search,202,100.0,0.0,0.0
bl_loc_pri,23,recommend,270,100.0,0.0,0.0
bl_loc_pri,23,reserve,134,100.0,0.0,0.0
bl_loc_pri,23,search,209,100.0,0.0,0.0
bl_loc_pri,24,recommend,272,100.0,0.0,0.0
bl_loc_pri,24,reserve,138,100.0,0.0,0.0
bl_loc_pri,24,search,204,100.0,0.0,0.0
bl_loc_pri,25,recommend,280,100.0,0.0,0.0
bl_loc_pri,25,reserve,134,100.0,0.0,0.0
bl_loc_pri,25,search,206,100.0,0.0,0.0
bl_loc_pri,26,recommend,269,100.0,0.0,0.0
bl_loc_pri,26,reserve,137,100.0,0.0,0.0
bl_loc_pri,26,search,203,100.0,0.0,0.0
bl_loc_pri,27,recommend,277,100.0,0.0,0.0
bl_loc_pri,27,reserve,134,100.0,0.0,0.0
bl_loc_pri,27,search,207,100.0,0.0,0.0
bl_loc_pri,28,recommend,271,100.0,0.0,0.0
bl_loc_pri,28,reserve,131,100.0,0.0,0.0
bl_loc_pri,28,search,210,100.0,0.0,0.0
bl_loc_pri,29,recommend,272,100.0,0.0,0.0
bl_loc_pri,29,reserve,138,100.0,0.0,0.0
bl_loc_pri,29,search,198,100.0,0.0,0.0
bl_loc_pri,30,recommend,264,100.0,0.0,0.0
bl_loc_pri,30,reserve,139,100.0,0.0,0.0
bl_loc_pri,30,search,197,100.0,0.0,0.0
bl_loc_pri,31,recommend,264,100.0,0.0,0.0
bl_loc_pri,31,reserve,136,100.0,0.0,0.0
bl_loc_pri,31,search,202,100.0,0.0,0.0
bl_loc_pri,32,recommend,276,100.0,0.0,0.0
bl_loc_pri,32,reserve,134,100.0,0.0,0.0
bl_loc_pri,32,search,209,100.0,0.0,0.0
bl_loc_pri,33,recommend,278,100.0,0.0,0.0
bl_loc_pri,33,reserve,144,100.0,0.0,0.0
bl_loc_pri,33,search,200,100.0,0.0,0.0
bl_loc_pri,34,recommend,270,100.0,0.0,0.0
bl_loc_pri,34,reserve,127,100.0,0.0,0.0
bl_loc_pri,34,search,211,100.0,0.0,0.0
bl_loc_pri,35,recommend,276,100.0,0.0,0.0
bl_loc_pri,35,reserve,135,100.0,0.0,0.0
bl_loc_pri,35,search,204,100.0,0.0,0.0
bl_loc_pri,36,recommend,279,100.0,0.0,0.0
bl_loc_pri,36,reserve,145,100.0,0.0,0.0
bl_loc_pri,36,search,202,100.0,0.0,0.0
bl_loc_pri,37,recommend,269,100.0,0.0,0.0
bl_loc_pri,37,reserve,131,100.0,0.0,0.0
bl_loc_pri,37,search,212,100.0,0.0,0.0
bl_loc_pri,38,recommend,282,100.0,0.0,0.0
bl_loc_pri,38,reserve,147,100.0,0.0,0.0
bl_loc_pri,38,search,203,100.0,0.0,0.0
bl_loc_pri,39,recommend,270,100.0,0.0,0.0
bl_loc_pri,39,reserve,137,100.0,0.0,0.0
bl_loc_pri,39,search,204,100.0,0.0,0.0
bl_loc_pri,40,recommend,252,100.0,0.0,0.0
bl_loc_pri,40,reserve,121,100.0,0.0,0.0
bl_loc_pri,40,search,196,100.0,0.0,0.0
bl_loc_pri,41,recommend,268,100.0,0.0,0.0
bl_loc_pri,41,reserve,134,100.0,0.0,0.0
bl_loc_pri,41,search,202,100.0,0.0,0.0
bl_loc_pri,42,recommend,276,100.0,0.0,0.0
bl_loc_pri,42,reserve,143,100.0,0.0,0.0
bl_loc_pri,42,search,199,100.0,0.0,0.0
bl_loc_pri,43,recommend,272,100.0,0.0,0.0
bl_loc_pri,43,reserve,136,100.0,0.0,0.0
bl_loc_pri,43,search,211,100.0,0.0,0.0
bl_loc_pri,44,recommend,276,100.0,0.0,0.0
bl_loc_pri,44,reserve,131,100.0,0.0,0.0
bl_loc_pri,44,search,204,100.0,0.0,0.0
bl_loc_pri,45,recommend,281,100.0,0.0,0.0
bl_loc_pri,45,reserve,141,100.0,0.0,0.0
bl_loc_pri,45,search,204,100.0,0.0,0.0
bl_loc_pri,46,recommend,259,100.0,0.0,0.0
bl_loc_pri,46,reserve,133,100.0,0.0,0.0
bl_loc_pri,46,search,207,100.0,0.0,0.0
bl_loc_pri,47,recommend,279,100.0,0.0,0.0
bl_loc_pri,47,reserve,135,100.0,0.0,0.0
bl_loc_pri,47,search,200,100.0,0.0,0.0
bl_loc_pri,48,recommend,263,100.0,0.0,0.0
bl_loc_pri,48,reserve,133,100.0,0.0,0.0
bl_loc_pri,48,search,204,100.0,0.0,0.0
bl_loc_pri,49,recommend,272,100.0,0.0,0.0
bl_loc_pri,49,reserve,140,100.0,0.0,0.0
bl_loc_pri,49,search,202,100.0,0.0,0.0
bl_loc_pri,50,recommend,273,100.0,0.0,0.0
bl_loc_pri,50,reserve,133,100.0,0.0,0.0
bl_loc_pri,50,search,204,100.0,0.0,0.0
bl_loc_pri,51,recommend,272,100.0,0.0,0.0
bl_loc_pri,51,reserve,133,100.0,0.0,0.0
bl_loc_pri,51,search,203,100.0,0.0,0.0
bl_loc_pri,52,recommend,273,100.0,0.0,0.0
bl_loc_pri,52,reserve,137,100.0,0.0,0.0
bl_loc_pri,52,search,206,100.0,0.0,0.0
bl_loc_pri,53,recommend,276,100.0,0.0,0.0
bl_loc_pri,53,reserve,139,100.0,0.0,0.0
bl_loc_pri,53,search,206,100.0,0.0,0.0
bl_loc_pri,54,recommend,262,100.0,0.0,0.0
bl_loc_pri,54,reserve,133,100.0,0.0,0.0
bl_loc_pri,54,search,198,100.0,0.0,0.0
bl_loc_pri,55,recommend,289,100.0,0.0,0.0
bl_loc_pri,55,reserve,137,100.0,0.0,0.0
bl_loc_pri,55,search,209,100.0,0.0,0.0
bl_loc_pri,56,recommend,269,100.0,0.0,0.0
bl_loc_pri,56,reserve,137,100.0,0.0,0.0
bl_loc_pri,56,search,205,100.0,0.0,0.0
bl_loc_pri,57,recommend,277,100.0,0.0,0.0
bl_loc_pri,57,reserve,147,100.0,0.0,0.0
bl_loc_pri,57,search,203,100.0,0.0,0.0
bl_loc_pri,58,recommend,268,100.0,0.0,0.0
bl_loc_pri,58,reserve,126,100.0,0.0,0.0
bl_loc_pri,58,search,210,100.0,0.0,0.0
bl_loc_pri,59,recommend,265,100.0,0.0,0.0
bl_loc_pri,59,reserve,137,100.0,0.0,0.0
bl_loc_pri,59,search,200,100.0,0.0,0.0
bl_loc_pri,60,recommend,257,100.0,0.0,0.0
bl_loc_pri,60,reserve,130,100.0,0.0,0.0
bl_loc_pri,60,search,192,100.0,0.0,0.0
bl_loc_pri,61,recommend,267,100.0,0.0,0.0
bl_loc_pri,61,reserve,132,100.0,0.0,0.0
bl_loc_pri,61,search,203,100.0,0.0,0.0
bl_loc_pri,62,recommend,265,100.0,0.0,0.0
bl_loc_pri,62,reserve,135,100.0,0.0,0.0
bl_loc_pri,62,search,199,100.0,0.0,0.0
bl_loc_pri,63,recommend,273,100.0,0.0,0.0
bl_loc_pri,63,reserve,133,100.0,0.0,0.0
bl_loc_pri,63,search,206,100.0,0.0,0.0
bl_loc_pri,64,recommend,275,100.0,0.0,0.0
bl_loc_pri,64,reserve,143,100.0,0.0,0.0
bl_loc_pri,64,search,196,100.0,0.0,0.0
bl_loc_pri,65,recommend,274,100.0,0.0,0.0
bl_loc_pri,65,reserve,133,100.0,0.0,0.0
bl_loc_pri,65,search,206,100.0,0.0,0.0
bl_loc_pri,66,recommend,270,100.0,0.0,0.0
bl_loc_pri,66,reserve,133,100.0,0.0,0.0
bl_loc_pri,66,search,204,100.0,0.0,0.0
bl_loc_pri,67,recommend,276,100.0,0.0,0.0
bl_loc_pri,67,reserve,134,100.0,0.0,0.0
bl_loc_pri,67,search,207,100.0,0.0,0.0
bl_loc_pri,68,recommend,267,100.0,0.0,0.0
bl_loc_pri,68,reserve,141,100.0,0.0,0.0
bl_loc_pri,68,search,201,100.0,0.0,0.0
bl_loc_pri,69,recommend,264,100.0,0.0,0.0
bl_loc_pri,69,reserve,136,100.0,0.0,0.0
bl_loc_pri,69,search,199,100.0,0.0,0.0
bl_loc_pri,70,recommend,274,100.0,0.0,0.0
bl_loc_pri,70,reserve,135,100.0,0.0,0.0
bl_loc_pri,70,search,198,100.0,0.0,0.0
bl_loc_pri,71,recommend,273,100.0,0.0,0.0
bl_loc_pri,71,reserve,131,100.0,0.0,0.0
bl_loc_pri,71,search,206,100.0,0.0,0.0
bl_loc_pri,72,recommend,261,100.0,0.0,0.0
bl_loc_pri,72,reserve,136,100.0,0.0,0.0
bl_loc_pri,72,search,208,100.0,0.0,0.0
bl_loc_pri,73,recommend,281,100.0,0.0,0.0
bl_loc_pri,73,reserve,129,100.0,0.0,0.0
bl_loc_pri,73,search,205,100.0,0.0,0.0
bl_loc_pri,74,recommend,269,100.0,0.0,0.0
bl_loc_pri,74,reserve,147,100.0,0.0,0.0
bl_loc_pri,74,search,197,100.0,0.0,0.0
bl_loc_pri,75,recommend,269,100.0,0.0,0.0
bl_loc_pri,75,reserve,135,100.0,0.0,0.0
bl_loc_pri,75,search,200,100.0,0.0,0.0
bl_loc_pri,76,recommend,273,100.0,0.0,0.0
bl_loc_pri,76,reserve,131,100.0,0.0,0.0
bl_loc_pri,76,search,205,100.0,0.0,0.0
bl_loc_pri,77,recommend,272,100.0,0.0,0.0
bl_loc_pri,77,reserve,135,100.0,0.0,0.0
bl_loc_pri,77,search,205,100.0,0.0,0.0
bl_loc_pri,78,recommend,259,100.0,0.0,0.0
bl_loc_pri,78,reserve,136,100.0,0.0,0.0
bl_loc_pri,78,search,202,100.0,0.0,0.0
bl_loc_pri,79,recommend,291,100.0,0.0,0.0
bl_loc_pri,79,reserve,137,100.0,0.0,0.0
bl_loc_pri,79,search,213,100.0,0.0,0.0
bl_loc_pri,80,recommend,258,100.0,0.0,0.0
bl_loc_pri,80,reserve,133,100.0,0.0,0.0
bl_loc_pri,80,search,188,100.0,0.0,0.0
bl_loc_pri,81,recommend,263,100.0,0.0,0.0
bl_loc_pri,81,reserve,131,100.0,0.0,0.0
bl_loc_pri,81,search,203,100.0,0.0,0.0
bl_loc_pri,82,recommend,274,100.0,0.0,0.0
bl_loc_pri,82,reserve,137,100.0,0.0,0.0
bl_loc_pri,82,search,206,100.0,0.0,0.0
bl_loc_pri,83,recommend,279,100.0,0.0,0.0
bl_loc_pri,83,reserve,131,100.0,0.0,0.0
bl_loc_pri,83,search,209,100.0,0.0,0.0
bl_loc_pri,84,recommend,272,100.0,0.0,0.0
bl_loc_pri,84,reserve,144,100.0,0.0,0.0
bl_loc_pri,84,search,200,100.0,0.0,0.0
bl_loc_pri,85,recommend,273,100.0,0.0,0.0
bl_loc_pri,85,reserve,140,100.0,0.0,0.0
bl_loc_pri,85,search,205,100.0,0.0,0.0
bl_loc_pri,86,recommend,267,100.0,0.0,0.0
bl_loc_pri,86,reserve,135,100.0,0.0,0.0
bl_loc_pri,86,search,200,100.0,0.0,0.0
bl_loc_pri,87,recommend,284,100.0,0.0,0.0
bl_loc_pri,87,reserve,129,100.0,0.0,0.0
bl_loc_pri,87,search,213,100.0,0.0,0.0
bl_loc_pri,88,recommend,268,100.0,0.0,0.0
bl_loc_pri,88,reserve,138,100.0,0.0,0.0
bl_loc_pri,88,search,206,100.0,0.0,0.0
bl_loc_pri,89,recommend,263,100.0,0.0,0.0
bl_loc_pri,89,reserve,140,100.0,0.0,0.0
bl_loc_pri,89,search,199,100.0,0.0,0.0
bl_loc_pri,90,recommend,258,100.0,0.0,0.0
bl_loc_pri,90,reserve,127,100.0,0.0,0.0
bl_loc_pri,90,search,195,100.0,0.0,0.0
bl_loc_pri,91,recommend,286,100.0,0.0,0.0
bl_loc_pri,91,reserve,140,100.0,0.0,0.0
bl_loc_pri,91,search,206,100.0,0.0,0.0
bl_loc_pri,92,recommend,260,100.0,0.0,0.0
bl_loc_pri,92,reserve,132,100.0,0.0,0.0
bl_loc_pri,92,search,207,100.0,0.0,0.0
bl_loc_pri,93,recommend,272,100.0,0.0,0.0
bl_loc_pri,93,reserve,138,100.0,0.0,0.0
bl_loc_pri,93,search,202,100.0,0.0,0.0
bl_loc_pri,94,recommend,280,100.0,0.0,0.0
bl_loc_pri,94,reserve,133,100.0,0.0,0.0
bl_loc_pri,94,search,199,100.0,0.0,0.0
bl_loc_pri,95,recommend,267,100.0,0.0,0.0
bl_loc_pri,95,reserve,139,100.0,0.0,0.0
bl_loc_pri,95,search,206,100.0,0.0,0.0
bl_loc_pri,96,recommend,288,100.0,0.0,0.0
bl_loc_pri,96,reserve,141,100.0,0.0,0.0
bl_loc_pri,96,search,212,100.0,0.0,0.0
bl_loc_pri,97,recommend,264,100.0,0.0,0.0
bl_loc_pri,97,reserve,134,100.0,0.0,0.0
bl_loc_pri,97,search,207,100.0,0.0,0.0
bl_loc_pri,98,recommend,267,100.0,0.0,0.0
bl_loc_pri,98,reserve,134,100.0,0.0,0.0
bl_loc_pri,98,search,196,100.0,0.0,0.0
bl_loc_pri,99,recommend,285,100.0,0.0,0.0
bl_loc_pri,99,reserve,142,100.0,0.0,0.0
bl_loc_pri,99,search,208,100.0,0.0,0.0
bl_loc_pri,100,recommend,251,100.0,0.0,0.0
bl_loc_pri,100,reserve,129,100.0,0.0,0.0
bl_loc_pri,100,search,197,100.0,0.0,0.0
bl_loc_pri,101,recommend,266,100.0,0.0,0.0
bl_loc_pri,101,reserve,130,100.0,0.0,0.0
bl_loc_pri,101,search,204,100.0,0.0,0.0
bl_loc_pri,102,recommend,281,100.0,0.0,0.0
bl_loc_pri,102,reserve,135,100.0,0.0,0.0
bl_loc_pri,102,search,201,100.0,0.0,0.0
bl_loc_pri,103,recommend,268,100.0,0.0,0.0
bl_loc_pri,103,reserve,141,100.0,0.0,0.0
bl_loc_pri,103,search,206,100.0,0.0,0.0
bl_loc_pri,104,recommend,278,100.0,0.0,0.0
bl_loc_pri,104,reserve,133,100.0,0.0,0.0
bl_loc_pri,104,search,199,100.0,0.0,0.0
bl_loc_pri,105,recommend,268,100.0,0.0,0.0
bl_loc_pri,105,reserve,145,100.0,0.0,0.0
bl_loc_pri,105,search,206,100.0,0.0,0.0
bl_loc_pri,106,recommend,269,100.0,0.0,0.0
bl_loc_pri,106,reserve,129,100.0,0.0,0.0
bl_loc_pri,106,search,202,100.0,0.0,0.0
bl_loc_pri,107,recommend,278,100.0,0.0,0.0
bl_loc_pri,107,reserve,133,100.0,0.0,0.0
bl_loc_pri,107,search,216,100.0,0.0,0.0
bl_loc_pri,108,recommend,285,100.0,0.0,0.0
bl_loc_pri,108,reserve,141,100.0,0.0,0.0
bl_loc_pri,108,search,202,100.0,0.0,0.0
bl_loc_pri,109,recommend,272,100.0,0.0,0.0
bl_loc_pri,109,reserve,137,100.0,0.0,0.0
bl_loc_pri,109,search,204,100.0,0.0,0.0
bl_loc_pri,110,recommend,256,100.0,0.0,0.0
bl_loc_pri,110,reserve,131,100.0,0.0,0.0
bl_loc_pri,110,search,196,100.0,0.0,0.0
bl_loc_pri,111,recommend,276,100.0,0.0,0.0
bl_loc_pri,111,reserve,135,100.0,0.0,0.0
bl_loc_pri,111,search,205,100.0,0.0,0.0
bl_loc_pri,112,recommend,277,100.0,0.0,0.0
bl_loc_pri,112,reserve,133,100.0,0.0,0.0
bl_loc_pri,112,search,211,100.0,0.0,0.0
bl_loc_pri,113,recommend,276,100.0,0.0,0.0
bl_loc_pri,113,reserve,147,100.0,0.0,0.0
bl_loc_pri,113,search,204,100.0,0.0,0.0
bl_loc_pri,114,recommend,266,100.0,0.0,0.0
bl_loc_pri,114,reserve,126,100.0,0.0,0.0
bl_loc_pri,114,search,201,100.0,0.0,0.0
bl_loc_pri,115,recommend,280,100.0,0.0,0.0
bl_loc_pri,115,reserve,147,100.0,0.0,0.0
bl_loc_pri,115,search,204,100.0,0.0,0.0
bl_loc_pri,116,recommend,260,100.0,0.0,0.0
bl_loc_pri,116,reserve,138,100.0,0.0,0.0
bl_loc_pri,116,search,200,100.0,0.0,0.0
bl_loc_pri,117,recommend,281,100.0,0.0,0.0
bl_loc_pri,117,reserve,137,100.0,0.0,0.0
bl_loc_pri,117,search,211,100.0,0.0,0.0
bl_loc_pri,118,recommend,266,100.0,0.0,0.0
bl_loc_pri,118,reserve,133,100.0,0.0,0.0
bl_loc_pri,118,search,202,100.0,0.0,0.0
bl_loc_pri,119,recommend,275,100.0,0.0,0.0
bl_loc_pri,119,reserve,139,100.0,0.0,0.0
bl_loc_pri,119,search,204,100.0,0.0,0.0
bl_loc_pri,120,recommend,263,100.0,0.0,0.0
bl_loc_pri,120,reserve,128,100.0,0.0,0.0
bl_loc_pri,120,search,197,100.0,0.0,0.0
bl_loc_pri,121,recommend,269,100.0,0.0,0.0
bl_loc_pri,121,reserve,130,100.0,0.0,0.0
bl_loc_pri,121,search,205,100.0,0.0,0.0
bl_loc_pri,122,recommend,270,100.0,0.0,0.0
bl_loc_pri,122,reserve,134,100.0,0.0,0.0
bl_loc_pri,122,search,201,100.0,0.0,0.0
bl_loc_pri,123,recommend,267,100.0,0.0,0.0
bl_loc_pri,123,reserve,135,100.0,0.0,0.0
bl_loc_pri,123,search,198,100.0,0.0,0.0
bl_loc_pri,124,recommend,266,100.0,0.0,0.0
bl_loc_pri,124,reserve,137,100.0,0.0,0.0
bl_loc_pri,124,search,197,100.0,0.0,0.0
bl_loc_pri,125,recommend,259,100.0,0.0,0.0
bl_loc_pri,125,reserve,130,100.0,0.0,0.0
bl_loc_pri,125,search,204,100.0,0.0,0.0
bl_loc_pri,126,recommend,270,100.0,0.0,0.0
bl_loc_pri,126,reserve,135,100.0,0.0,0.0
bl_loc_pri,126,search,197,100.0,0.0,0.0
bl_loc_pri,127,recommend,273,100.0,0.0,0.0
bl_loc_pri,127,reserve,141,100.0,0.0,0.0
bl_loc_pri,127,search,207,100.0,0.0,0.0
bl_loc_pri,128,recommend,263,100.0,0.0,0.0
bl_loc_pri,128,reserve,126,100.0,0.0,0.0
