ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites,soft_applied,carry_s1,carry_s2,carry_s3,soft_overflow_eq,soft_objective_eq,soft_weights
1786367472.205,c1,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,679,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.38,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,180.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367472.205,c2,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.38,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,204.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367472.205,c2,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,508,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.38,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,331.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367472.205,c2,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,679,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.38,0,S3,site_s3,S3,S3,S3,169.5,0.0,0.0,361.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367473.206,c1,reserve,,0.0,26.34,13.67,3.47,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.47,S3,7.408,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367473.206,c1,search,,0.0,31.1,20.71,10.82,S3,0,,0,4474.0,obs,507,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.82,S3,7.408,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,150.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367473.206,c1,recommend,,0.0,26.76,14.03,3.82,S3,0,,0,200.0,obs,680,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.82,S3,7.408,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,180.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367473.206,c2,reserve,,0.0,26.34,13.67,3.47,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.47,S3,7.408,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,203.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367473.206,c2,search,,0.0,31.1,20.71,10.82,S3,0,,0,4474.0,obs,507,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.82,S3,7.408,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,330.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367473.206,c2,recommend,,0.0,26.76,14.03,3.82,S3,0,,0,200.0,obs,680,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.82,S3,7.408,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,361.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367474.206,c1,reserve,,0.0,26.34,13.67,3.6,S3,0,,0,36.0,obs,339,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.6,S3,7.471,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367474.206,c1,search,,0.0,31.1,20.71,10.8,S3,0,,0,4474.0,obs,511,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.8,S3,7.471,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,151.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367474.206,c1,recommend,,0.0,26.76,14.03,3.83,S3,0,,0,200.0,obs,677,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.83,S3,7.471,0,S3,site_s3,S3,S3,S3,169.5,0.0,0.0,181.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367474.206,c2,reserve,,0.0,26.34,13.67,3.6,S3,0,,0,36.0,obs,339,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.6,S3,7.471,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,205.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367474.206,c2,search,,0.0,31.1,20.71,10.8,S3,0,,0,4474.0,obs,511,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.8,S3,7.471,0,S3,site_s3,S3,S3,S3,127.5,0.0,0.0,332.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367474.206,c2,recommend,,0.0,26.76,14.03,3.83,S3,0,,0,200.0,obs,677,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.83,S3,7.471,0,S3,site_s3,S3,S3,S3,169.0,0.0,0.0,362.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367475.206,c1,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.423,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,23.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367475.206,c1,search,,0.0,31.1,20.71,10.97,S3,0,,0,4474.0,obs,507,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.97,S3,7.423,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,150.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367475.206,c1,recommend,,0.0,26.76,14.03,3.91,S3,0,,0,200.0,obs,677,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.91,S3,7.423,0,S3,site_s3,S3,S3,S3,169.0,0.0,0.0,180.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367475.206,c2,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.423,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,204.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367475.206,c2,search,,0.0,31.1,20.71,10.97,S3,0,,0,4474.0,obs,507,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.97,S3,7.423,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,331.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367475.206,c2,recommend,,0.0,26.76,14.03,3.91,S3,0,,0,200.0,obs,677,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.91,S3,7.423,0,S3,site_s3,S3,S3,S3,169.5,0.0,0.0,361.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367476.206,c1,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.455,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367476.206,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,507,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,7.455,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,150.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367476.206,c1,recommend,,0.0,26.76,14.03,3.9,S3,0,,0,200.0,obs,682,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.9,S3,7.455,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,181.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367476.206,c2,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.455,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,204.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367476.206,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,507,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,7.455,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,331.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367476.206,c2,recommend,,0.0,26.76,14.03,3.9,S3,0,,0,200.0,obs,682,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.9,S3,7.455,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,361.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367477.206,c1,reserve,,0.0,26.34,13.67,3.49,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.49,S3,7.424,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367477.206,c1,search,,0.0,31.1,20.71,10.65,S3,0,,0,4474.0,obs,509,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.65,S3,7.424,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,150.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367477.206,c1,recommend,,0.0,26.76,14.03,3.91,S3,0,,0,200.0,obs,682,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.91,S3,7.424,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,180.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367477.206,c2,reserve,,0.0,26.34,13.67,3.49,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.49,S3,7.424,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,204.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367477.206,c2,search,,0.0,31.1,20.71,10.65,S3,0,,0,4474.0,obs,509,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.65,S3,7.424,0,S3,site_s3,S3,S3,S3,127.5,0.0,0.0,331.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367477.206,c2,recommend,,0.0,26.76,14.03,3.91,S3,0,,0,200.0,obs,682,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.91,S3,7.424,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,362.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367478.206,c1,reserve,,0.0,26.34,13.67,3.64,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.64,S3,7.403,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367478.206,c1,search,,0.0,31.1,20.71,10.72,S3,0,,0,4474.0,obs,511,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.72,S3,7.403,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,151.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367478.206,c1,recommend,,0.0,26.76,14.03,3.91,S3,0,,0,200.0,obs,681,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.91,S3,7.403,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,181.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367478.206,c2,reserve,,0.0,26.34,13.67,3.64,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.64,S3,7.403,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,205.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367478.206,c2,search,,0.0,31.1,20.71,10.72,S3,0,,0,4474.0,obs,511,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.72,S3,7.403,0,S3,site_s3,S3,S3,S3,127.5,0.0,0.0,332.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367478.206,c2,recommend,,0.0,26.76,14.03,3.91,S3,0,,0,200.0,obs,681,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.91,S3,7.403,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,363.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367479.206,c1,reserve,,0.0,26.34,13.67,3.61,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.61,S3,7.392,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,23.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367479.206,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,7.392,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,151.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367479.206,c1,recommend,,0.0,26.76,14.03,3.99,S3,0,,0,200.0,obs,676,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.99,S3,7.392,0,S3,site_s3,S3,S3,S3,169.0,0.0,0.0,182.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367479.206,c2,reserve,,0.0,26.34,13.67,3.61,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.61,S3,7.392,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,205.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367479.206,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,7.392,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,333.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367479.206,c2,recommend,,0.0,26.76,14.03,3.99,S3,0,,0,200.0,obs,676,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.99,S3,7.392,0,S3,site_s3,S3,S3,S3,169.0,0.0,0.0,363.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367480.206,c1,reserve,,0.0,26.34,13.67,3.56,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.56,S3,7.442,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367480.206,c1,search,,0.0,31.1,20.71,10.96,S3,0,,0,4474.0,obs,509,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.96,S3,7.442,0,S3,site_s3,S3,S3,S3,127.5,0.0,0.0,151.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367480.206,c1,recommend,,0.0,26.76,14.03,4.02,S3,0,,0,200.0,obs,681,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.02,S3,7.442,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,181.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367480.206,c2,reserve,,0.0,26.34,13.67,3.56,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.56,S3,7.442,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,205.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367480.206,c2,search,,0.0,31.1,20.71,10.96,S3,0,,0,4474.0,obs,509,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.96,S3,7.442,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,332.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367480.206,c2,recommend,,0.0,26.76,14.03,4.02,S3,0,,0,200.0,obs,681,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.02,S3,7.442,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,362.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367481.206,c1,reserve,,0.0,26.34,13.67,3.62,S3,0,,0,36.0,obs,339,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.62,S3,7.454,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367481.206,c1,search,,0.0,31.1,20.71,10.99,S3,0,,0,4474.0,obs,510,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.99,S3,7.454,0,S3,site_s3,S3,S3,S3,127.5,0.0,0.0,151.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367481.206,c1,recommend,,0.0,26.76,14.03,3.94,S3,0,,0,200.0,obs,683,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.94,S3,7.454,0,S3,site_s3,S3,S3,S3,171.0,0.0,0.0,181.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367481.206,c2,reserve,,0.0,26.34,13.67,3.62,S3,0,,0,36.0,obs,339,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.62,S3,7.454,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,205.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367481.206,c2,search,,0.0,31.1,20.71,10.99,S3,0,,0,4474.0,obs,510,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.99,S3,7.454,0,S3,site_s3,S3,S3,S3,127.5,0.0,0.0,332.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367481.206,c2,recommend,,0.0,26.76,14.03,3.94,S3,0,,0,200.0,obs,683,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.94,S3,7.454,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,362.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367482.206,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,339,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,7.401,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367482.206,c1,search,,0.0,31.1,20.71,10.99,S3,0,,0,4474.0,obs,511,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.99,S3,7.401,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,151.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367482.206,c1,recommend,,0.0,26.76,14.03,3.84,S3,0,,0,200.0,obs,685,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.84,S3,7.401,0,S3,site_s3,S3,S3,S3,171.5,0.0,0.0,182.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367482.206,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,339,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,7.401,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,205.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367482.206,c2,search,,0.0,31.1,20.71,10.99,S3,0,,0,4474.0,obs,511,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.99,S3,7.401,0,S3,site_s3,S3,S3,S3,127.5,0.0,0.0,333.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367482.206,c2,recommend,,0.0,26.76,14.03,3.84,S3,0,,0,200.0,obs,685,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.84,S3,7.401,0,S3,site_s3,S3,S3,S3,171.0,0.0,0.0,363.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367483.206,c1,reserve,,0.0,26.34,13.67,3.55,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.55,S3,7.39,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367483.206,c1,search,,0.0,31.1,20.71,10.73,S3,0,,0,4474.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.73,S3,7.39,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,152.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367483.206,c1,recommend,,0.0,26.76,14.03,3.82,S3,0,,0,200.0,obs,681,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.82,S3,7.39,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,182.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367483.206,c2,reserve,,0.0,26.34,13.67,3.55,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.55,S3,7.39,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,206.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367483.206,c2,search,,0.0,31.1,20.71,10.73,S3,0,,0,4474.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.73,S3,7.39,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,334.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367483.206,c2,recommend,,0.0,26.76,14.03,3.82,S3,0,,0,200.0,obs,681,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.82,S3,7.39,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,364.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367484.206,c1,reserve,,0.0,26.34,13.67,3.48,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.48,S3,7.75,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,24.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367484.206,c1,search,,0.0,31.1,20.71,10.73,S3,0,,0,4474.0,obs,509,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.73,S3,7.75,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,151.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367484.206,c1,recommend,,0.0,26.76,14.03,3.92,S3,0,,0,200.0,obs,680,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.92,S3,7.75,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,181.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367484.206,c2,reserve,,0.0,26.34,13.67,3.48,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.48,S3,7.75,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,205.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367484.206,c2,search,,0.0,31.1,20.71,10.73,S3,0,,0,4474.0,obs,509,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.73,S3,7.75,0,S3,site_s3,S3,S3,S3,127.5,0.0,0.0,332.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367484.206,c2,recommend,,0.0,26.76,14.03,3.92,S3,0,,0,200.0,obs,680,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.92,S3,7.75,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,363.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367485.206,c1,reserve,,0.0,26.34,13.67,3.51,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.51,S3,7.423,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367485.206,c1,search,,0.0,31.1,20.71,10.88,S3,0,,0,4474.0,obs,509,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.88,S3,7.423,0,S3,site_s3,S3,S3,S3,127.5,0.0,0.0,151.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367485.206,c1,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,684,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,7.423,0,S3,site_s3,S3,S3,S3,171.0,0.0,0.0,181.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367485.206,c2,reserve,,0.0,26.34,13.67,3.51,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.51,S3,7.423,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,205.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367485.206,c2,search,,0.0,31.1,20.71,10.88,S3,0,,0,4474.0,obs,509,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.88,S3,7.423,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,332.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367485.206,c2,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,684,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,7.423,0,S3,site_s3,S3,S3,S3,171.0,0.0,0.0,362.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367486.206,c1,reserve,,0.0,26.34,13.67,3.63,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.63,S3,7.71,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
